arch_type,pipeline_stages,cache_type,cache_size,compute_units,branch_predictor,out_of_order,transistor_count,die_area_mm2,supply_voltage,max_frequency_ghz,cooling_type,ipc,energy,perf_per_watt
GPU,19,Exclusive,16,6,Static,True,1813,99.32136436896948,1.0,3.477782107730639,liquid,3.327,55.881,0.05954
GPU,9,Non-inclusive,2,18,Dynamic,False,1013,162.88526134233018,1.1,3.512526029158497,passive,2.479,47.785,0.05188
DSP,14,Inclusive,16,23,Dynamic,False,1065,291.3189476809379,1.2,1.582691366354708,air,4.916,69.217,0.07102
CPU,13,Exclusive,16,64,Static,True,1067,389.3510203299055,1.1,3.719580884188212,air,17.261,188.373,0.09163
GPU,9,Inclusive,8,52,Static,True,292,224.70048090018545,0.9,1.8565938772415187,air,10.006,156.371,0.06399
DSP,8,Inclusive,1,10,Static,True,1072,73.82135402562355,1.2,2.599265758159105,air,2.135,41.737,0.05115
DSP,8,Inclusive,2,63,Static,False,831,284.7041455682548,1.2,1.551013116583077,liquid,6.511,142.153,0.0458
FPGA,7,Exclusive,4,51,Static,False,890,339.98424240186944,1.0,1.2869013165110208,liquid,5.652,108.477,0.0521
FPGA,16,Non-inclusive,16,21,Dynamic,False,272,397.37255342359634,1.2,2.088989129476353,liquid,4.62,70.73,0.06532
CPU,20,Non-inclusive,16,7,Static,False,224,50.298800263029946,1.0,3.879288716855398,liquid,2.242,44.245,0.05067
CPU,15,Non-inclusive,4,59,Static,False,1388,388.51698131237094,1.2,2.915160942084132,liquid,7.01,143.437,0.04887
DSP,16,Non-inclusive,1,26,Static,True,425,159.90803415681486,0.9,2.576233143381482,passive,4.802,99.857,0.04809
GPU,15,Non-inclusive,2,53,Dynamic,False,379,207.31091463256743,1.2,2.9562553587680256,passive,5.573,127.822,0.0436
GPU,7,Inclusive,4,23,Static,True,1100,132.70978381163536,0.9,3.0486495018691144,passive,4.226,78.192,0.05405
GPU,19,Inclusive,8,61,Dynamic,False,751,368.20849220835146,0.9,1.8354987230459774,air,8.032,154.438,0.05201
CPU,10,Non-inclusive,1,44,Dynamic,False,654,342.60125036284103,1.1,3.809146640166869,passive,4.534,99.046,0.04578
CPU,14,Non-inclusive,2,43,Static,True,1934,294.0094318205439,1.0,3.3297151938827043,liquid,6.409,142.299,0.04504
ASIC,12,Non-inclusive,2,23,Static,True,1732,297.6849151937341,1.1,1.7004007930225924,liquid,3.52,79.401,0.04433
ASIC,11,Exclusive,16,59,Dynamic,True,836,251.18362378736504,1.0,2.2132117462253977,passive,15.281,178.512,0.0856
GPU,11,Non-inclusive,2,9,Dynamic,False,1500,63.79244196280359,1.1,3.579890362691883,passive,1.258,38.094,0.03302
ASIC,12,Inclusive,4,6,Static,False,307,266.77188049309507,1.2,1.8936127006596242,liquid,0.884,34.486,0.02563
FPGA,5,Inclusive,4,18,Static,False,1884,126.75351374671828,1.0,1.1221298425420767,liquid,1.808,38.867,0.04652
ASIC,16,Inclusive,2,47,Dynamic,False,1539,107.03453372392907,1.2,1.633664138564702,air,4.541,115.918,0.03917
DSP,19,Non-inclusive,4,16,Static,True,245,292.05266315784877,1.2,2.9625753061301854,air,3.822,78.061,0.04896
FPGA,13,Inclusive,4,10,Dynamic,True,1586,314.3476094225861,0.9,1.2172557230316843,air,2.415,55.816,0.04327
DSP,12,Inclusive,8,4,Dynamic,True,581,111.53911549918887,1.0,1.560413969680817,liquid,1.519,32.991,0.04604
CPU,6,Exclusive,8,13,Dynamic,True,176,355.73509154451375,1.2,1.7583267430730722,liquid,2.994,49.649,0.0603
ASIC,10,Inclusive,8,36,Dynamic,True,1847,137.66540990233554,1.0,2.202916753528181,liquid,7.577,116.598,0.06498
ASIC,17,Inclusive,8,11,Static,True,1074,387.9925904288969,1.2,2.546792811022773,air,3.966,63.63,0.06233
ASIC,15,Exclusive,4,53,Static,False,189,242.71542460050054,1.0,1.6575250386688938,air,6.43,129.082,0.04981
ASIC,10,Inclusive,16,62,Static,False,1252,315.12183204265506,1.1,1.8538874132352259,passive,10.725,138.716,0.07732
ASIC,14,Inclusive,8,54,Static,False,104,243.7595072946216,1.1,2.5151388983462937,passive,7.792,127.628,0.06105
ASIC,14,Exclusive,8,54,Dynamic,False,901,257.81322950706465,1.1,3.9307427071158973,passive,6.831,133.784,0.05106
CPU,6,Non-inclusive,8,6,Dynamic,False,448,98.11352568171773,0.9,3.8604849124856386,air,1.344,23.443,0.05733
GPU,7,Inclusive,8,10,Dynamic,False,843,254.4087184944394,1.2,1.2473873011576917,liquid,1.885,30.181,0.06246
FPGA,17,Inclusive,8,1,Static,True,1045,78.19310425368131,0.9,1.0173395974154087,liquid,1.446,34.325,0.04213
GPU,7,Inclusive,2,52,Static,False,1407,53.05195327863799,1.1,1.2675770687858323,air,4.875,116.75,0.04176
ASIC,4,Exclusive,16,23,Static,True,482,280.57507916132937,1.0,1.709724906203701,liquid,6.154,64.365,0.09561
CPU,19,Inclusive,16,26,Dynamic,True,943,304.00477071052705,1.2,1.9770534024911957,air,8.956,107.087,0.08363
FPGA,6,Non-inclusive,1,37,Static,False,1839,260.9261486097063,0.9,3.615144684865304,air,3.456,78.123,0.04424
GPU,12,Non-inclusive,1,41,Static,True,1040,147.35167089278383,1.2,2.6634066703519688,liquid,6.253,134.966,0.04633
CPU,13,Inclusive,16,47,Dynamic,False,440,234.85239787954862,0.9,2.6077464738881293,liquid,8.349,110.011,0.07589
CPU,5,Exclusive,16,11,Dynamic,False,1801,385.4444839309782,1.1,3.7458155243006734,passive,1.753,31.268,0.05606
CPU,9,Inclusive,2,33,Static,False,1316,379.859497741437,1.0,2.48255700813863,passive,3.092,80.487,0.03842
CPU,16,Inclusive,1,59,Static,False,1834,190.87539002089292,1.1,3.989459299150109,liquid,5.725,144.204,0.0397
DSP,20,Inclusive,16,10,Dynamic,True,1037,101.62602816889704,1.2,3.0573369657096388,air,4.857,61.889,0.07848
FPGA,4,Non-inclusive,16,35,Static,False,1700,85.72024427859965,0.9,3.785754055909932,passive,5.846,75.236,0.0777
ASIC,10,Exclusive,16,29,Dynamic,True,753,172.64713012755416,1.2,3.65634159784756,liquid,8.403,99.75,0.08424
CPU,11,Inclusive,2,21,Dynamic,True,1789,248.2116680917298,1.0,1.3370798488952702,air,3.236,71.303,0.04538
CPU,11,Non-inclusive,1,26,Static,True,944,284.9425352108075,1.0,2.105548891194923,passive,4.123,89.294,0.04617
CPU,9,Non-inclusive,8,41,Dynamic,True,643,311.03774716394537,1.2,1.6473931311040186,air,8.047,125.919,0.06391
FPGA,6,Inclusive,8,5,Dynamic,False,1159,337.5517975671002,1.2,3.1952497692525337,air,0.981,18.05,0.05435
DSP,11,Inclusive,4,26,Static,False,1518,313.3903475817897,1.2,2.1400693230685794,passive,3.636,70.847,0.05132
GPU,11,Non-inclusive,16,1,Static,False,930,184.8860244996858,1.1,1.1573104577831437,passive,1.377,16.53,0.0833
DSP,18,Exclusive,2,46,Dynamic,True,686,299.7438126271513,1.2,1.2096414206969701,passive,6.979,153.78,0.04538
GPU,7,Non-inclusive,4,53,Static,True,1744,394.64106191241837,1.2,1.9034832471551262,liquid,8.256,153.239,0.05388
DSP,18,Exclusive,4,50,Static,False,499,177.56467577227806,1.0,1.2554985328144328,air,5.743,131.284,0.04374
CPU,18,Non-inclusive,8,43,Dynamic,True,744,146.09480383876672,0.9,3.9884065867869554,passive,9.201,150.656,0.06107
CPU,9,Non-inclusive,16,3,Static,False,851,309.71340913312974,0.9,3.844258011299802,air,0.95,17.702,0.05367
DSP,9,Non-inclusive,1,21,Dynamic,True,1950,62.96047556834171,1.0,1.9551791468252624,passive,3.015,70.884,0.04253
CPU,13,Non-inclusive,16,35,Static,True,362,330.29072697023247,1.1,2.90469071695958,air,10.126,119.004,0.08509
GPU,19,Exclusive,1,47,Static,False,1429,210.99533789609035,1.0,3.430067727967154,air,5.12,121.393,0.04218
FPGA,6,Non-inclusive,2,29,Static,True,1011,309.5860966969047,1.1,1.6958546714463814,air,3.845,83.545,0.04602
FPGA,9,Exclusive,1,23,Static,False,798,154.87015139024794,0.9,3.950021352628693,liquid,2.013,62.859,0.03202
ASIC,18,Non-inclusive,16,61,Dynamic,False,1915,170.179854138577,0.9,1.4742249629464124,liquid,11.392,144.663,0.07875
CPU,4,Non-inclusive,8,55,Static,False,1129,273.35212056148777,1.1,2.7997433738968556,passive,6.976,113.566,0.06143
ASIC,20,Non-inclusive,16,54,Dynamic,False,1816,171.29450485802022,1.0,2.13898902683279,air,10.514,134.556,0.07814
DSP,19,Inclusive,16,41,Static,True,790,245.1656879635475,1.0,3.229135923337508,liquid,11.927,143.005,0.0834
GPU,13,Inclusive,2,45,Static,False,371,104.12512453567112,1.1,1.707877928881306,passive,4.306,110.515,0.03896
GPU,9,Exclusive,2,41,Static,False,356,289.97488719591223,1.1,2.209297823665404,passive,3.626,95.325,0.03804
DSP,13,Non-inclusive,16,13,Dynamic,False,1144,80.08908813645519,1.0,3.164789153863698,liquid,3.055,48.018,0.06362
CPU,4,Exclusive,16,52,Dynamic,False,696,314.3000641359074,1.2,3.0285371279856266,passive,9.13,107.21,0.08516
FPGA,12,Non-inclusive,8,14,Static,False,353,204.14208105327157,1.0,2.123368580606102,air,2.777,46.911,0.0592
FPGA,10,Exclusive,1,43,Dynamic,False,117,181.0947444472229,1.1,2.6315752677771638,liquid,3.774,98.671,0.03825
DSP,13,Exclusive,16,19,Dynamic,False,1216,204.9902341066347,1.1,3.9180148876716014,passive,3.595,59.203,0.06072
DSP,4,Non-inclusive,8,5,Dynamic,True,1503,101.36562979488988,0.9,1.9258381982565433,passive,1.618,16.633,0.09728
DSP,7,Exclusive,1,64,Static,False,1597,194.30846240437705,1.2,2.1821901198512874,liquid,6.222,136.508,0.04558
ASIC,13,Inclusive,1,60,Dynamic,False,441,301.79608760135704,0.9,2.0511977393829746,air,5.951,134.701,0.04418
ASIC,7,Exclusive,2,19,Static,True,195,243.14714524391187,0.9,3.22005718716823,passive,3.22,61.935,0.05199
CPU,18,Exclusive,16,17,Static,True,542,68.63560198644535,0.9,1.6384407040170128,liquid,6.177,82.203,0.07514
GPU,4,Inclusive,2,53,Dynamic,True,1034,255.07630991290958,0.9,1.3354302782087946,passive,7.457,147.825,0.05044
GPU,5,Non-inclusive,8,48,Dynamic,False,1107,350.531727448232,1.2,3.424935258869765,air,6.443,101.454,0.06351
ASIC,16,Non-inclusive,4,13,Static,False,580,216.13538120112517,0.9,2.78631782443399,passive,2.376,48.855,0.04863
DSP,9,Non-inclusive,4,52,Dynamic,True,1209,216.44867162590953,1.2,3.540444070308426,liquid,8.1,152.278,0.05319
CPU,7,Non-inclusive,1,17,Dynamic,True,626,293.72672240697614,1.1,3.2290295198671393,air,2.186,61.611,0.03548
GPU,7,Exclusive,2,37,Static,False,164,357.741600712855,1.2,3.406918092928727,air,3.525,87.398,0.04033
ASIC,15,Inclusive,1,30,Static,False,615,172.75294228547847,0.9,1.07286888709788,liquid,3.664,85.468,0.04287
FPGA,14,Inclusive,8,12,Dynamic,False,1481,144.03246579966932,1.1,3.812567395827778,air,2.766,47.856,0.0578
CPU,18,Exclusive,2,40,Static,False,500,79.4404602359956,1.1,2.074744904727109,passive,4.037,102.481,0.03939
FPGA,15,Exclusive,1,31,Static,False,584,273.31878692472947,1.2,2.9570123407363957,liquid,3.11,81.881,0.03798
DSP,5,Non-inclusive,4,36,Static,True,1002,359.19480884947785,0.9,3.5305105900554565,air,6.172,105.562,0.05847
CPU,6,Non-inclusive,8,10,Static,False,1764,283.07131881566323,1.2,3.374519030484024,liquid,1.961,27.464,0.0714
GPU,5,Inclusive,4,21,Dynamic,False,1650,135.01522088494954,1.0,2.9946252090168954,liquid,2.079,47.98,0.04333
GPU,13,Non-inclusive,4,55,Static,False,1950,226.55300972180592,1.1,2.0028184919127243,liquid,5.918,128.724,0.04597
FPGA,6,Inclusive,4,53,Static,True,903,338.3671035068657,1.0,1.480581665209618,liquid,8.672,150.651,0.05756
GPU,14,Exclusive,8,3,Dynamic,True,1278,239.24009096706015,0.9,1.9128233996097728,passive,1.67,39.334,0.04246
FPGA,13,Inclusive,1,45,Static,True,1201,266.1196248496624,1.0,1.2080159137451671,passive,6.31,139.072,0.04537
GPU,8,Non-inclusive,8,44,Dynamic,True,354,238.94186113566414,1.0,2.1378741745614365,passive,8.756,125.824,0.06959
GPU,10,Exclusive,8,37,Static,False,1869,164.19319815104103,0.9,3.356529300587707,liquid,5.247,85.085,0.06167
CPU,16,Exclusive,16,31,Dynamic,False,1568,189.58479461629017,1.2,3.1984629817501578,air,5.986,85.959,0.06964
GPU,13,Inclusive,8,21,Dynamic,True,1282,137.95539649522658,1.1,1.2470140591256529,air,4.578,77.283,0.05924
FPGA,12,Non-inclusive,1,48,Dynamic,True,989,166.60745396923795,1.1,2.360915934274916,passive,6.873,144.849,0.04745
GPU,12,Exclusive,16,56,Dynamic,False,346,320.28675295295824,1.2,1.8656725218425358,air,9.501,129.951,0.07311
CPU,7,Exclusive,2,5,Dynamic,False,148,51.74071378470039,0.9,3.2456867228456368,air,1.157,20.411,0.05669
CPU,5,Exclusive,2,50,Static,True,1169,259.7643017646976,1.0,3.366953445270141,air,6.661,141.255,0.04716
FPGA,4,Exclusive,4,7,Static,True,1078,67.59943917032152,0.9,1.2374783146098476,liquid,1.623,28.33,0.05729
CPU,10,Non-inclusive,1,32,Dynamic,False,1699,165.91410757325426,1.2,2.4678226615685155,air,2.876,80.44,0.03575
FPGA,5,Non-inclusive,8,8,Dynamic,False,652,347.8299841477009,1.0,2.8241899191141564,liquid,1.098,20.039,0.05479
DSP,17,Inclusive,8,3,Dynamic,False,1206,312.8291498914478,1.2,3.265903331419753,passive,1.259,28.845,0.04365
ASIC,12,Inclusive,8,11,Static,False,975,53.22093703393884,1.1,3.880933182255456,air,2.259,41.046,0.05504
FPGA,5,Inclusive,1,24,Dynamic,False,1920,368.2830465384241,0.9,3.002676428724906,passive,1.769,53.597,0.03301
GPU,20,Non-inclusive,1,45,Dynamic,False,1036,172.69683230478915,1.0,2.0429247663834547,liquid,4.825,123.971,0.03892
DSP,9,Non-inclusive,8,42,Static,False,1383,210.4065378490874,1.0,2.2226168982958203,air,5.625,94.679,0.05941
CPU,4,Inclusive,4,2,Static,True,1854,248.49187255450045,1.0,3.4899845297114456,liquid,0.33,13.545,0.02436
ASIC,7,Non-inclusive,4,15,Static,True,250,377.36748816147536,1.0,3.9112369000827054,air,2.48,56.159,0.04416
DSP,16,Non-inclusive,2,38,Static,True,1349,160.4429698802602,1.0,2.408931313106627,air,6.483,130.685,0.04961
CPU,18,Non-inclusive,8,38,Static,True,326,102.3359789582019,1.0,1.4892560284924623,passive,8.171,134.959,0.06054
ASIC,16,Exclusive,4,26,Dynamic,True,1239,357.2701550304173,1.1,1.174720211956132,air,4.797,102.518,0.04679
DSP,10,Inclusive,2,51,Static,True,1236,233.88386637834688,1.1,3.149619347533361,air,8.051,156.587,0.05142
CPU,10,Non-inclusive,16,9,Dynamic,False,368,173.2675118420372,1.2,2.837312527593824,liquid,1.824,33.826,0.05392
ASIC,6,Inclusive,16,15,Static,True,1574,162.32233550819637,1.0,1.1018457217526707,passive,4.501,48.538,0.09273
ASIC,9,Inclusive,8,26,Dynamic,True,891,171.37800917642863,0.9,3.8721287868552334,liquid,5.198,83.068,0.06258
FPGA,20,Non-inclusive,2,47,Static,True,605,385.2666953197918,0.9,1.5232265466807313,liquid,8.055,161.453,0.04989
DSP,6,Exclusive,1,16,Static,False,467,56.65289713013545,1.2,3.9242078695084475,air,1.359,43.249,0.03142
ASIC,15,Inclusive,2,9,Dynamic,False,371,386.0249597405133,1.0,3.3915604616323574,liquid,1.577,40.477,0.03896
DSP,10,Non-inclusive,4,57,Static,False,584,111.40915068666376,1.2,2.9835328017284777,liquid,6.396,129.303,0.04947
GPU,17,Exclusive,16,36,Dynamic,False,316,310.39781311538974,0.9,2.958217776978091,passive,7.147,101.088,0.0707
GPU,7,Exclusive,16,9,Dynamic,False,1461,150.10342060889408,1.2,2.5668494379771425,passive,1.628,31.934,0.05098
CPU,20,Non-inclusive,2,14,Dynamic,False,1749,251.9657538829973,0.9,2.1942096158703306,passive,1.702,61.237,0.02779
GPU,15,Inclusive,1,38,Static,False,1013,144.53106563028177,0.9,3.2561352721635464,passive,3.606,98.624,0.03656
GPU,17,Exclusive,16,57,Static,False,1238,178.6737437895362,1.1,3.2727704144824856,air,10.467,139.089,0.07525
CPU,12,Inclusive,8,44,Dynamic,False,1340,351.8789707317486,1.0,1.3931578340355677,air,5.701,103.753,0.05495
ASIC,14,Non-inclusive,8,30,Dynamic,False,1078,67.70072320790396,1.1,2.7341920128818877,air,4.287,77.22,0.05552
DSP,14,Exclusive,8,4,Dynamic,True,427,282.6399097749834,1.0,3.599676930862449,passive,1.562,38.852,0.0402
ASIC,10,Exclusive,16,2,Static,False,551,268.59119658148177,1.0,1.8314371474225843,air,1.381,22.382,0.0617
ASIC,10,Exclusive,2,58,Static,True,1744,161.25686390174695,1.2,3.0692036474225164,air,8.984,172.171,0.05218
ASIC,18,Inclusive,4,60,Dynamic,True,207,314.83192119138243,1.2,2.9408982415222535,liquid,10.295,190.968,0.05391
DSP,18,Inclusive,8,56,Static,True,517,200.8061240084955,1.1,1.5298162345152955,passive,12.149,183.507,0.0662
GPU,16,Inclusive,1,60,Dynamic,False,554,65.0886356609091,1.1,3.9076267777617404,liquid,5.885,148.351,0.03967
GPU,18,Inclusive,2,30,Dynamic,True,1434,124.78121751743546,0.9,2.147188949239692,liquid,4.859,114.458,0.04245
CPU,19,Non-inclusive,2,19,Static,True,1510,188.01228372364125,1.1,2.826065201070782,liquid,3.474,83.678,0.04152
FPGA,19,Exclusive,1,53,Dynamic,True,1207,142.02619489870932,1.0,2.260177467078971,air,8.29,173.191,0.04787
GPU,17,Non-inclusive,2,58,Dynamic,True,1358,206.05854768207337,1.2,3.4578901074999115,air,8.927,187.47,0.04762
CPU,4,Non-inclusive,8,26,Static,True,210,317.21505719809886,1.1,1.4127207362181011,liquid,4.984,73.483,0.06783
ASIC,6,Non-inclusive,4,34,Dynamic,True,377,85.54534819708017,0.9,1.0949501383140294,air,5.808,97.361,0.05965
CPU,15,Inclusive,2,14,Static,True,1868,106.90354164073814,1.1,2.2068444373540266,liquid,3.057,64.933,0.04708
CPU,6,Inclusive,2,40,Dynamic,True,427,132.58679149970834,1.0,2.7725447277025665,liquid,5.786,114.643,0.05047
GPU,10,Non-inclusive,1,55,Static,False,774,150.8968320819804,0.9,3.4879512890980773,liquid,5.406,124.927,0.04327
DSP,19,Inclusive,2,37,Dynamic,False,1627,122.31753023349015,1.0,3.8987963333967244,air,4.29,97.662,0.04393
ASIC,7,Non-inclusive,4,12,Static,True,1877,162.1371618647223,0.9,3.695513738149463,air,2.617,48.418,0.05405
CPU,20,Exclusive,2,47,Dynamic,False,730,386.62601661972093,0.9,1.9649421955362487,air,5.558,120.603,0.04609
GPU,11,Non-inclusive,16,61,Dynamic,True,1638,95.67709451843405,0.9,3.973435210122689,passive,15.543,177.577,0.08753
CPU,20,Exclusive,1,28,Dynamic,False,716,155.54907669548734,0.9,2.917076154553751,liquid,3.609,86.998,0.04148
CPU,19,Exclusive,1,5,Dynamic,True,1706,63.22369207724597,1.2,1.91452243807694,air,1.41,49.707,0.02837
FPGA,7,Non-inclusive,2,37,Dynamic,False,835,382.2275231513049,1.2,2.5643314335748855,passive,3.994,87.383,0.04571
DSP,12,Non-inclusive,8,24,Static,False,1935,325.63288970440124,0.9,1.482475216689056,passive,3.853,70.345,0.05477
FPGA,16,Inclusive,1,1,Dynamic,True,1067,346.78865335207973,1.0,3.911364245456587,passive,0.878,35.138,0.02499
FPGA,5,Non-inclusive,1,21,Dynamic,False,1257,106.6303255459913,1.1,2.6433385653317356,air,1.569,50.112,0.03131
ASIC,13,Non-inclusive,1,42,Static,True,1609,255.83542857997256,1.0,3.1547206064704336,liquid,5.861,132.113,0.04436
ASIC,13,Exclusive,4,62,Dynamic,False,321,293.5053619035525,1.0,3.0087956881441427,air,6.503,139.033,0.04677
DSP,20,Exclusive,16,52,Dynamic,True,390,96.54069383939455,1.0,2.0134598556783487,liquid,15.045,173.061,0.08693
GPU,7,Inclusive,1,51,Static,False,1966,314.29009983708403,0.9,2.310347741338663,passive,5.016,110.888,0.04523
GPU,12,Exclusive,8,48,Dynamic,False,1724,378.83050886357495,1.0,1.474422511434204,passive,6.763,113.061,0.05982
ASIC,19,Inclusive,16,12,Static,False,1253,120.72078567103192,1.0,3.4716881055382425,air,3.622,48.291,0.075
CPU,18,Inclusive,8,46,Dynamic,False,1372,385.7108031210665,1.2,2.3082369979223967,liquid,7.081,121.561,0.05825
ASIC,6,Inclusive,16,49,Static,True,1875,305.35494677625434,1.0,2.1416553731041503,passive,12.268,143.014,0.08578
ASIC,8,Non-inclusive,2,18,Static,False,1437,122.03650670347243,0.9,2.9584152952460903,passive,1.72,45.045,0.03818
DSP,20,Exclusive,1,41,Dynamic,True,920,95.30775936015074,1.2,2.0979091185429612,liquid,6.881,149.204,0.04612
DSP,13,Inclusive,2,25,Static,False,1656,274.71269652000126,0.9,1.6809967002493624,passive,2.861,69.221,0.04133
ASIC,12,Non-inclusive,16,5,Static,False,1637,288.89477097676973,1.1,3.602840982630777,liquid,1.428,24.468,0.05836
CPU,8,Non-inclusive,2,10,Static,False,175,216.57831018712523,0.9,1.6624559352458634,passive,0.963,36.599,0.02631
ASIC,13,Exclusive,16,26,Dynamic,True,1960,382.23715716813564,1.2,3.8141057515796586,air,7.793,96.083,0.08111
GPU,16,Non-inclusive,2,40,Static,False,1648,333.12538816683474,0.9,2.8983465615856514,passive,4.351,107.734,0.04039
FPGA,13,Non-inclusive,8,4,Static,True,607,116.47818274601438,1.2,3.7641030203014925,passive,2.372,33.258,0.07132
CPU,15,Exclusive,8,16,Static,True,362,112.62648411939446,1.2,3.9773312282797444,liquid,3.971,67.732,0.05863
CPU,10,Exclusive,1,7,Dynamic,True,842,134.2223308191829,1.2,2.6040920118032362,liquid,1.943,36.939,0.0526
CPU,9,Exclusive,4,63,Dynamic,False,1246,199.06010734218412,1.1,2.8573294131730522,liquid,7.238,142.049,0.05095
GPU,19,Exclusive,16,19,Dynamic,True,1795,395.3723079306498,1.2,2.0399481333770284,air,7.264,91.235,0.07962
ASIC,8,Inclusive,1,39,Static,False,1637,392.74233950466396,1.2,2.076460753025069,liquid,3.951,93.401,0.0423
FPGA,10,Non-inclusive,16,64,Dynamic,False,1995,273.24945735067445,1.1,3.206060927826977,liquid,11.261,138.693,0.08119
FPGA,19,Non-inclusive,1,62,Dynamic,True,1888,82.53221530796279,1.2,2.135456550493573,air,9.322,200.13,0.04658
ASIC,13,Inclusive,1,9,Static,False,1653,346.68740819983475,1.2,3.737868689616673,passive,1.055,36.724,0.02873
DSP,14,Inclusive,8,40,Static,True,1760,104.10482739381118,1.2,3.064695477190166,passive,8.25,132.035,0.06248
FPGA,9,Non-inclusive,2,6,Dynamic,True,172,158.7326128810863,0.9,1.131913320013992,air,1.686,28.675,0.0588
CPU,13,Inclusive,16,43,Dynamic,False,1653,119.85639441530053,1.1,1.0547280347098185,air,7.549,100.576,0.07506
FPGA,4,Exclusive,1,15,Dynamic,True,1108,293.33897663178567,0.9,2.6196450862741174,passive,1.9,42.188,0.04504
DSP,14,Exclusive,8,39,Dynamic,True,1010,268.94623211637446,1.2,2.5167675467678556,liquid,7.831,123.802,0.06325
CPU,11,Non-inclusive,16,5,Static,True,1320,296.7203488955795,1.1,1.688041288406937,air,2.22,38.84,0.05716
ASIC,11,Exclusive,4,23,Static,True,682,105.78254127164686,1.2,2.084968898137411,liquid,4.534,83.153,0.05453
ASIC,18,Exclusive,16,59,Dynamic,True,857,241.14413505365945,1.0,1.0937544287220158,passive,16.083,192.597,0.08351
GPU,11,Exclusive,2,17,Static,True,1924,370.53040936629657,1.2,2.6394223942555914,passive,2.937,61.066,0.0481
CPU,11,Non-inclusive,8,4,Static,True,1061,149.08586534637288,1.2,3.7724847857665704,passive,1.721,36.023,0.04778
FPGA,13,Non-inclusive,1,49,Static,True,571,278.2290754433037,0.9,1.7833444556951439,air,7.03,157.708,0.04458
FPGA,4,Inclusive,8,30,Static,False,306,361.3841645047968,1.1,2.8310743379973555,liquid,4.061,66.62,0.06096
GPU,10,Non-inclusive,8,54,Static,True,1973,102.18416344021959,1.2,2.703456479234083,air,10.47,158.608,0.06601
ASIC,4,Non-inclusive,2,38,Dynamic,False,582,304.6476376174202,1.1,2.979538818164306,liquid,4.065,80.708,0.05037
CPU,16,Exclusive,1,59,Dynamic,False,941,219.62330258030653,1.1,3.009223051284663,liquid,6.124,141.563,0.04326
FPGA,16,Inclusive,2,11,Dynamic,False,1400,217.2940696241687,1.1,3.04475073233694,air,1.563,44.418,0.03519
DSP,4,Exclusive,8,34,Dynamic,False,1689,388.59547424818794,1.1,3.3507511717629908,air,4.759,70.038,0.06795
CPU,4,Exclusive,16,35,Static,True,139,288.1681034236857,1.0,3.838719843198406,air,9.351,96.902,0.0965
FPGA,20,Exclusive,4,64,Static,True,928,102.13371316585152,1.0,3.841222282955291,liquid,11.533,206.483,0.05585
GPU,20,Exclusive,2,61,Dynamic,False,1179,266.05101011704136,1.2,3.162495326329551,air,6.516,148.961,0.04374
ASIC,11,Exclusive,4,34,Dynamic,True,526,233.43665323756076,1.1,1.482251457853651,air,6.306,112.029,0.05629
DSP,19,Exclusive,1,16,Dynamic,False,397,318.22414770963326,1.0,1.7345218739126405,air,2.463,64.156,0.03839
FPGA,16,Inclusive,16,36,Dynamic,False,1305,195.90975777317905,1.2,2.4570847715994404,passive,7.489,99.818,0.07503
FPGA,9,Inclusive,1,46,Static,False,1737,218.38603116881873,1.1,1.8179374996301296,liquid,4.103,105.504,0.03889
DSP,5,Non-inclusive,4,64,Dynamic,True,946,291.216852672155,1.0,2.168902041944497,passive,10.341,176.463,0.0586
GPU,17,Exclusive,2,32,Dynamic,True,1898,138.57720172510778,1.1,3.80499209241822,air,5.703,113.022,0.05046
FPGA,12,Exclusive,1,21,Dynamic,True,1215,197.52683119752595,1.0,2.1777865871168607,passive,3.159,77.794,0.04061
ASIC,5,Non-inclusive,4,14,Static,False,178,166.90020813140373,1.2,1.3958906349213984,liquid,1.544,31.923,0.04837
ASIC,7,Exclusive,2,10,Dynamic,True,497,294.7610664694307,1.0,3.0423332445886575,passive,2.095,40.131,0.0522
GPU,20,Non-inclusive,8,59,Static,True,839,173.45386591139572,1.2,3.193903950534316,passive,11.971,192.56,0.06217
GPU,13,Non-inclusive,2,3,Dynamic,True,1968,146.17948669686317,0.9,1.48649286250801,liquid,1.091,32.843,0.03322
GPU,16,Exclusive,8,36,Dynamic,False,1892,154.11868880039947,0.9,1.7399746321013305,air,5.179,92.876,0.05576
DSP,13,Exclusive,1,1,Static,True,864,217.31863295110438,0.9,3.699110897039392,liquid,0.97,25.082,0.03867
FPGA,16,Exclusive,4,53,Dynamic,False,1115,377.76995971258754,1.2,1.2327359357294512,passive,5.64,133.208,0.04234
GPU,17,Inclusive,1,30,Static,False,570,278.1367739955231,1.0,2.3024638467775977,air,3.031,81.785,0.03706
FPGA,13,Inclusive,1,47,Dynamic,False,1713,240.5356034063709,1.2,2.5386543190400754,air,4.918,111.186,0.04423
GPU,17,Non-inclusive,8,56,Dynamic,False,1448,253.7876128070209,1.1,2.385509980576796,liquid,8.179,136.932,0.05973
ASIC,6,Inclusive,16,41,Static,True,1516,215.4041065221138,1.0,2.3445144300740397,air,10.285,123.208,0.08348
GPU,12,Non-inclusive,8,57,Static,True,854,292.6942986089719,1.0,2.2818179882236445,liquid,11.549,174.422,0.06621
